track_id,seed_id,particleId,nStates,nMajorityHits,nMeasurements,nOutliers,nHoles,nSharedHits,chi2,ndf,chi2/ndf,pT,eta,phi,truthMatchProbability,good/duplicate/fake,Hits_ID
752,65707,168|0|41|0|0,33,2,7,11,0,0,30.239,11,2.749,1.66528,1.8645,-1.43716,0.285714,fake,"[20239,112712,123148,191181,194070,194081,194058,]"
751,65683,312|0|26|0|0,32,16,16,0,0,0,48.8639,34,1.43717,2.51182,1.88908,-1.40844,1,good,"[20268,21432,43600,58244,58473,68909,112712,123150,140338,143705,143680,148096,191174,191159,194060,194050,]"
750,65673,558|116|370|0|0,30,2,7,8,0,0,45.8995,12,3.82496,1.97664,1.91599,-1.48594,0.285714,fake,"[20103,112451,122843,143646,191076,191090,193987,]"
749,65646,141|0|7|0|0,27,15,15,0,0,0,39.5088,31,1.27448,2.51392,0.119705,-1.52631,1,good,"[20222,42981,57916,58399,68616,112627,112346,122911,130848,136847,136795,174082,174086,181628,181631,]"
748,65596,551|0|39|0|0,29,17,17,0,0,0,28.524,34,0.838941,2.43071,0.612643,-1.51772,1,good,"[20366,43018,57925,58405,68619,68858,112653,112372,122924,130863,136858,174232,174237,174118,174123,181649,181652,]"
747,65581,229|0|31|0|0,24,12,12,0,0,0,34.1634,24,1.42348,1.33986,1.40413,-1.35592,1,good,"[43550,58416,58637,68895,112677,122956,130880,141122,185528,185513,188187,188177,]"
746,65371,229|0|146|0|0,27,13,13,0,0,0,31.1296,35,0.889418,4.72132,2.64335,-1.38207,1,good,"[20594,21774,43263,72244,75587,77309,79851,81865,83417,145882,149389,152765,156842,]"
745,65280,41|0|36|0|0,17,9,9,0,0,0,27.7529,27,1.02789,1.13386,2.79398,-1.36342,1,good,"[19473,20684,72222,75574,78378,79842,81859,83409,84499,]"
744,65241,353|0|12|0|0,26,13,13,0,0,0,25.7332,34,0.756859,1.18877,2.62796,-1.32864,1,good,"[19507,20716,43268,72263,75601,79859,81874,83425,145887,149393,152771,152731,156849,]"
743,65020,401|0|10|0|0,27,14,14,0,0,0,24.7763,37,0.66963,1.21894,2.74999,-1.39379,1,good,"[20503,21675,43249,72270,75606,77321,79862,81877,83429,145888,149396,152776,155791,156877,]"
742,64914,668|0|7|0|0,24,12,12,0,0,0,33.6192,33,1.01876,1.44262,2.94729,-1.44349,1,good,"[20664,72212,75566,78374,81898,83446,84526,85125,85140,149377,152745,155771,]"
741,64771,338|0|50|0|0,20,9,9,0,0,0,30.1281,24,1.25534,1.74357,2.59821,-1.55151,1,good,"[19503,72157,75528,79803,81817,83377,145839,149357,152727,]"
740,64508,636|0|28|0|0,24,12,12,0,0,0,29.2917,32,0.915365,1.37504,2.75465,-1.33395,1,good,"[19566,20757,72294,75624,78410,81892,83444,84525,149412,152792,155802,155770,]"
739,64427,195|31|216|0|0,23,11,11,0,0,0,29.2789,30,0.975964,1.10326,2.86429,-1.37483,1,good,"[19492,20701,72239,75583,78384,81863,83415,84502,149388,152763,155783,]"
738,64371,357|0|10|0|0,28,14,14,0,0,0,22.4249,29,0.773274,1.21501,1.56393,-1.50714,1,good,"[20296,43109,43604,58224,68784,112690,123126,122970,141142,144573,187378,187368,190104,190099,]"
737,64353,403|0|26|0|0,24,10,11,0,0,0,19.0676,26,0.73337,1.71698,1.87063,-1.47582,0.909091,good,"[20314,43074,43566,58228,68558,112458,122842,140314,143656,148054,191116,]"
736,64228,567|0|95|0|0,31,17,17,0,0,0,46.9189,31,1.51351,2.28299,1.61435,-1.47264,1,good,"[20532,43122,43615,58252,68788,112706,122972,140350,144582,187345,187358,187382,187372,190107,190101,192097,192081,]"
735,64078,571|0|47|0|0,23,12,12,0,0,0,22.8115,26,0.877366,1.3251,0.958215,-1.4229,1,good,"[20533,43616,58426,68770,112666,122943,122798,130682,136754,136697,174001,174002,]"
734,63936,83|0|67|0|0,25,11,11,0,0,0,11.1489,27,0.412922,1.23461,2.20977,-1.39024,1,good,"[20567,21750,43218,74231,77300,139037,142393,147139,150644,154849,157714,]"
733,63891,336|0|63|0|0,26,13,13,0,0,0,17.2386,34,0.507017,1.04916,2.70812,-1.38008,1,good,"[20613,20714,43267,72261,75600,79858,81873,83423,145838,149356,152726,156814,156845,]"
732,63682,576|0|282|0|0,29,14,15,2,0,0,30.7896,29,1.06171,1.46425,0.186329,-1.58231,0.933333,good,"[20377,43022,57908,68610,112341,122917,122766,130851,136849,136798,174210,174084,181715,181719,181630,]"
731,63677,332|0|25|0|0,30,16,16,0,0,0,20.6231,31,0.665262,1.70415,1.91886,-1.38403,1,good,"[21780,43191,58499,74249,113002,112730,139091,143707,147179,151570,151597,191198,191176,191161,193173,193185,]"
730,63484,360|0|123|0|0,27,7,9,3,0,0,30.0635,25,1.20254,1.10692,2.48272,-1.57258,0.777778,good,"[20617,42737,72163,74206,77275,79807,81821,142408,156833,]"
729,63466,505|0|12|0|0,27,14,14,0,0,0,29.5627,28,1.05581,2.08956,1.36549,-1.56224,1,good,"[20133,43014,57924,68628,112385,122952,122795,130874,130690,136823,184003,184012,186386,186394,]"
728,63436,271|0|160|0|0,30,15,15,0,0,0,26.0314,31,0.839723,2.54505,1.67569,-1.34447,1,good,"[20462,21631,43186,58472,68908,112711,123137,140335,144567,148093,148072,189205,189222,192056,192065,]"
727,63430,302|0|7|0|0,27,14,14,1,0,0,19.5104,27,0.722606,1.17633,-0.619075,-1.56664,1,good,"[20262,42990,57874,68596,112851,112572,123028,130904,136882,174276,181857,181860,181763,181768,]"
726,63378,75|0|22|0|0,30,9,12,3,0,0,38.4562,25,1.53825,1.06105,1.75685,-1.32754,0.75,good,"[21585,43591,58468,68906,112708,122975,140326,144545,148063,189195,193984,194000,]"
725,63322,87|0|76|0|0,27,15,15,0,0,0,22.6756,27,0.839835,1.24659,0.727706,-1.52148,1,good,"[20004,42979,57892,68615,112345,122773,130592,136640,173840,173844,173732,181273,181274,181193,181196,]"
724,63269,577|0|109|0|0,27,13,13,0,0,0,16.7602,32,0.523755,1.15916,2.19482,-1.54748,1,good,"[20537,42691,57801,58272,74221,77290,112758,139067,142422,147156,150694,154888,157748,]"
723,63256,393|0|60|0|0,31,16,16,0,0,0,28.2203,31,0.910332,1.17978,1.78388,-1.54713,1,good,"[20310,43073,57759,58227,68543,112705,122980,140343,144577,148105,189262,189244,192091,192075,194064,194054,]"
722,63245,162|0|3|0|0,25,12,12,0,0,0,23.5313,29,0.811425,1.50833,2.24297,-1.51458,1,good,"[20581,42729,74189,77258,79786,139006,139040,142357,145787,150649,153925,157701,]"
721,63149,415|0|19|0|0,29,14,14,0,0,0,35.3431,28,1.26225,1.01976,1.66132,-1.49377,1,good,"[20506,42680,57774,68559,112459,122833,140315,140290,144537,148055,189171,189179,192015,192011,]"
720,63106,191|0|29|0|0,29,14,14,0,0,0,21.9232,29,0.755974,1.11427,1.68114,-1.48872,1,good,"[20448,43095,57768,58242,68552,112435,122828,140303,144530,148051,189169,189177,192019,192027,]"
719,63064,159|0|30|0|0,25,13,13,0,0,0,28.6241,27,1.06015,1.97346,-0.569428,-1.51455,1,good,"[20440,42984,58376,68594,68830,112849,123035,130910,136886,174280,174287,181770,181775,]"
718,63041,662|0|33|0|0,28,15,15,0,0,0,30.2926,29,1.04457,1.03294,1.39763,-1.47991,1,good,"[20547,43128,57765,58234,68547,112428,122816,130613,141114,185499,185508,188166,188176,188156,188151,]"
717,62945,416|0|38|0|0,25,13,13,0,0,0,46.1666,27,1.70987,1.03497,0.877197,-1.46401,1,good,"[20319,43076,43570,58404,68627,112383,122783,130596,136644,173853,173856,181279,181281,]"
716,62927,365|0|154|0|0,20,6,8,1,0,0,41.8531,21,1.993,1.07199,2.13171,-1.50139,0.75,good,"[20303,43111,43194,58260,74252,112732,139107,147154,]"
715,62783,470|0|117|0|0,25,13,13,0,0,0,21.3397,27,0.790361,1.21013,-0.696913,-1.47027,1,good,"[20334,43011,43508,58365,68835,112858,123205,131005,137038,174401,174405,181963,181960,]"
714,62731,329|0|93|0|0,22,9,10,0,0,0,33.8414,28,1.20862,1.00777,2.92897,-1.51078,0.9,good,"[19551,72154,75525,78351,80665,83374,84482,85117,152677,155724,]"
713,62343,513|0|98|0|0,29,17,17,0,0,0,26.8587,34,0.789961,2.13553,-0.748559,-1.52199,1,good,"[20350,42962,57883,58366,68589,68826,112838,112563,123032,130908,136878,174263,174266,181758,181760,181669,181674,]"
712,62208,107|0|10|0|0,27,13,13,0,0,0,23.8134,29,0.82115,2.39351,-1.98046,-1.35597,1,good,"[19737,20887,43277,58433,14013,112594,103312,101143,97658,94974,91422,158783,158771,]"
711,62129,158|0|41|0|0,33,3,7,11,0,0,18.4751,11,1.67955,1.04618,-1.85907,-1.39847,0.428571,fake,"[20277,113059,104524,160762,159728,159735,159708,]"
710,61930,455|0|75|0|0,28,15,15,0,0,0,19.0564,28,0.680585,1.5103,-1.63838,-1.46926,1,good,"[42898,43407,58307,68765,112784,123146,122991,104505,101998,164606,164614,163628,163635,161667,161676,]"
709,61900,565|0|107|0|0,24,12,12,0,0,0,21.1494,24,0.881226,4.76695,-0.41102,-1.43524,1,good,"[20147,43470,58367,68836,112859,123042,130913,136836,174179,174182,181600,181601,]"
708,61768,316|0|214|0|0,24,12,12,0,0,0,19.3543,26,0.744396,1.76323,-0.677307,-1.41163,1,good,"[19895,21044,43400,58328,68814,112835,123021,130724,136774,174019,174022,181505,]"
707,61761,625|0|69|0|0,29,10,11,4,0,0,7.11129,19,0.374278,1.12109,-1.69834,-1.4625,0.909091,good,"[19930,112788,123062,104537,102002,98552,98533,162782,162764,161698,161688,]"
706,61738,8|0|32|0|0,25,13,13,0,0,0,24.6537,27,0.9131,1.07327,-0.251616,-1.45974,1,good,"[19978,43430,58356,68829,68942,112843,123209,131108,137044,174420,174425,181979,181984,]"
705,61718,42|0|59|0|0,24,12,12,0,0,0,9.36977,24,0.390407,1.71896,-0.251889,-1.52689,1,good,"[19983,42921,57869,68592,112567,122883,130641,136661,173906,173915,181313,181317,]"
704,61664,365|0|69|0|0,27,15,15,0,0,0,13.9254,27,0.515757,1.62061,0.232155,-1.56322,1,good,"[20087,42946,57878,68599,112334,122904,130845,136848,174210,174214,174083,181713,181717,181629,181632,]"
703,61589,268|0|34|0|0,28,16,16,0,0,0,34.3897,34,1.01146,5.48177,-0.171624,-1.42163,1,good,"[20043,21198,43444,58358,68831,68949,112606,123212,123037,131012,136991,136891,174306,174311,181788,181793,]"
702,60448,431|0|5|0|0,26,13,13,0,0,0,26.8315,34,0.789162,3.65379,-2.6816,-1.4407,1,good,"[19794,43142,11837,11932,8453,7070,4397,2354,96359,96390,92800,89277,87121,]"
701,60384,33|0|45|0|0,17,8,8,0,0,0,36.7778,22,1.67172,1.01241,-2.91672,-1.49195,1,good,"[8342,5438,3086,2279,943,235,89210,85955,]"
700,59985,199|0|8|0|0,23,10,10,0,0,0,35.3062,27,1.30764,1.28839,-2.79295,-1.57947,1,good,"[19655,11805,8361,5451,4324,2293,950,92738,89217,85979,]"
699,59932,216|0|43|0|0,18,9,9,0,0,0,27.4634,27,1.01716,1.26423,-2.93844,-1.37961,1,good,"[19589,20675,11898,8427,5491,3102,2338,974,244,]"
698,59927,585|94|362|0|0,25,6,8,7,0,0,55.3005,23,2.40437,4.30276,-2.94678,-1.43913,0.75,good,"[19588,11860,11961,8399,8476,5471,5527,89255,]"
697,59824,220|32|287|0|0,25,13,13,0,0,0,18.3742,27,0.680527,1.48888,-0.813616,-1.49253,1,good,"[20034,42933,43440,58343,68813,112832,123016,130999,136980,174260,174262,181845,181806,]"
696,59785,513|0|212|0|0,28,14,14,0,0,0,18.2603,28,0.652153,1.13765,-1.50696,-1.49195,1,good,"[20136,42902,43408,58330,68799,112794,123158,130925,105294,166218,166231,164608,164616,163652,]"
695,59494,100|0|28|0|0,29,15,15,0,0,0,15.9391,28,0.569255,2.67791,-1.66731,-1.44226,1,good,"[20006,43331,58297,68761,112776,123144,122985,104487,101988,164604,164611,162729,162739,161662,161672,]"
694,59483,1|0|203|0|0,27,15,15,0,0,0,15.8853,31,0.51243,2.32873,0.410698,-1.42293,1,good,"[19974,21132,43429,58355,68840,112600,122909,130847,130658,136801,136738,173970,173973,181472,181474,]"
693,59413,388|0|5|0|0,26,14,14,0,0,0,35.6433,29,1.22908,1.00496,-0.307832,-1.40367,1,good,"[20092,21249,43458,58362,68834,112855,123040,122889,130732,136720,173901,173903,181310,181311,]"
692,59396,208|0|84|0|0,26,12,12,0,0,0,29.0767,30,0.969224,1.11798,-2.42287,-1.40078,1,good,"[19868,21017,43279,14020,10252,7043,103285,99836,96336,94070,90486,87081,]"
691,59374,463|0|6|0|0,26,13,13,0,0,0,19.1881,27,0.71067,1.35134,-1.23319,-1.43424,1,good,"[19920,21082,43360,58308,68921,112807,123168,131077,136994,167842,167857,167042,167029,]"
690,59341,202|0|6|0|0,29,16,16,1,0,0,24.8723,30,0.829076,1.05328,-0.565847,-1.39089,1,good,"[19866,21014,43384,58321,68812,112830,123015,130721,136712,174025,174030,173885,173889,181383,181283,181288,]"
689,59305,664|0|69|0|0,27,12,12,0,0,0,35.7103,31,1.15194,1.25641,-2.54268,-1.38919,1,good,"[19961,21126,43296,14053,10286,7089,4416,99863,96367,92769,90536,87104,]"
688,59296,580|0|14|0|0,27,15,15,0,0,0,16.167,31,0.521517,1.1543,-0.210303,-1.42573,1,good,"[20153,21311,43472,58369,58587,68941,112861,123217,131111,137095,174580,174424,174429,181983,181988,]"
687,59262,35|0|1|0|0,26,12,12,0,0,0,28.1905,30,0.939683,1.07236,-2.27615,-1.42477,1,good,"[19629,20800,43131,11879,10240,7030,103308,99868,96370,94117,90542,88025,]"
686,59238,520|0|190|0|0,25,12,12,0,0,0,28.4388,32,0.888712,1.00133,-2.70655,-1.41821,1,good,"[19807,20862,43145,11948,8467,7078,4406,2362,96395,92809,89280,87154,]"
685,59234,632|0|7|0|0,27,13,13,0,0,0,38.3158,34,1.12693,1.22455,-2.49283,-1.41258,1,good,"[19709,20873,43148,11966,8480,10284,7086,4414,99901,96402,92817,90566,87157,]"
684,59121,286|0|29|0|0,28,16,16,0,0,0,32.1037,35,0.917248,1.04347,-0.747339,-1.35369,1,good,"[20057,21209,43448,58345,58557,68823,68937,112834,123019,130901,130722,136773,174018,174021,181369,181372,]"
683,58959,394|0|94|0|0,26,12,12,0,0,0,30.0814,32,0.940043,5.05678,-2.60286,-1.56456,1,good,"[19786,42631,11830,8381,10212,7007,4342,2309,96354,92753,89236,87091,]"
682,58912,390|0|7|0|0,27,14,14,0,0,0,28.4486,31,0.917696,1.38262,-1.19477,-1.37124,1,good,"[20309,21462,43459,58561,68932,69041,113110,123359,123184,131086,137053,167876,168481,168472,]"
681,58866,431|0|113|0|0,26,14,14,0,0,0,33.5634,29,1.15736,2.54255,-0.500775,-1.36081,1,good,"[20322,21480,43460,58580,68952,113140,112856,123202,131106,137043,174409,174412,181866,181871,]"
680,58859,158|0|42|0|0,30,16,16,0,0,0,31.2241,33,0.946186,1.37735,-2.01089,-1.33706,1,good,"[19646,20815,43154,14017,10249,112584,103317,99834,99875,97660,94978,91423,158754,158764,158785,158773,]"
679,58824,486|0|1|0|0,24,11,11,0,0,0,27.4393,27,1.01627,1.82876,-2.17667,-1.36096,1,good,"[19800,20942,43288,14041,10273,103334,99893,97693,94129,91458,88034,]"
678,58763,195|0|130|0|0,31,16,16,0,0,0,22.5401,31,0.727101,1.06947,-1.77592,-1.55515,1,good,"[19865,42844,57805,58279,68509,112766,122891,104495,101148,98523,162732,162742,160722,160735,159684,159694,]"
677,58691,316|0|59|0|0,25,13,13,0,0,0,18.2844,26,0.703245,2.90512,0.213807,-1.51626,1,good,"[20066,42941,57877,68598,112331,122756,130655,130579,136678,173956,173960,181340,181343,]"
676,58666,593|0|31|0|0,26,11,11,0,0,0,12.9386,24,0.539106,1.42207,-1.99257,-1.50579,1,good,"[19946,42828,57753,13997,112320,103265,101135,97649,94971,158749,158738,]"
675,58649,455|0|74|0|0,31,16,16,0,0,0,26.6219,30,0.887395,1.15308,-1.79147,-1.50019,1,good,"[20118,42862,57825,68512,112497,122751,104476,101965,101111,98494,162683,162671,160673,160660,159614,159624,]"
674,58589,395|0|19|0|0,25,13,13,0,0,0,43.3275,27,1.60472,1.6347,-0.974909,-1.49106,1,good,"[20099,42950,57861,58348,68582,112559,122875,130625,136705,173865,173869,181333,181335,]"
673,58582,316|0|88|0|0,26,13,13,0,0,0,33.1457,27,1.22762,1.12415,-1.02957,-1.48392,1,good,"[19894,42855,57842,58327,68574,112537,122860,130621,136649,173795,173799,168430,168424,]"
672,58505,168|0|27|0|0,28,16,16,0,0,0,22.1215,32,0.691296,1.03117,-0.675947,-1.47131,1,good,"[19861,42878,43382,57834,58320,68580,112556,122872,130628,136654,173880,173882,181275,181277,181202,181203,]"
671,58499,445|0|108|0|0,26,4,9,4,0,0,32.9494,19,1.73418,1.02795,-1.09651,-1.5105,0.444444,fake,"[20112,42955,58349,68815,112818,123011,174313,174324,168471,]"
670,58464,628|0|1|0|0,29,15,15,0,0,0,24.8799,32,0.777496,1.86345,-1.75035,-1.47094,1,good,"[19949,42868,43370,58293,68513,68759,112502,122752,104478,101982,98497,162696,162708,161637,161646,]"
669,58326,631|0|118|0|0,27,15,15,0,0,0,27.0913,32,0.846603,1.14031,-0.437352,-1.44457,1,good,"[20168,42967,43473,58352,68590,68827,112578,122881,130733,130640,136719,173896,173900,181299,181302,]"
668,58318,268|0|35|0|0,25,13,13,0,0,0,29.0802,27,1.07705,17.7163,-0.124321,-1.46019,1,good,"[20044,42935,43445,58359,68832,112607,122902,130916,136838,174189,174192,181608,181611,]"
667,58229,535|0|7|0|0,23,11,11,0,0,0,19.5911,31,0.631971,1.76224,-2.92454,-1.34992,1,good,"[19466,20680,11952,8470,5522,3110,2364,992,251,89281,86022,]"
666,58024,41|0|13|0|0,31,16,16,0,0,0,10.7531,34,0.316267,2.89208,1.70264,-1.62681,1,good,"[20197,43092,57545,57754,68309,68426,112429,111840,122672,140277,144525,148047,189167,189175,192018,192026,]"
665,57900,523|0|80|0|0,24,12,13,0,0,0,26.4811,28,0.945754,1.11441,1.81588,-1.60233,0.923077,good,"[43121,57576,57777,68325,68439,111859,122686,140292,143636,148041,189163,189153,191066,]"
664,57616,273|0|47|0|0,26,13,13,1,0,0,22.9922,26,0.884316,1.1174,-0.0722853,-1.56791,1,good,"[20250,42987,57894,68480,112328,111743,122597,130497,136589,173689,173695,181159,181146,]"
663,57493,288|0|6|0|0,24,10,10,3,0,0,6.76046,14,0.48289,1.66439,0.00326458,-1.68991,1,good,"[111746,122451,130417,136545,173690,173696,173575,173580,181096,181100,]"
662,57480,681|0|139|0|0,25,13,13,0,0,0,27.968,25,1.11872,1.63018,-0.1301,-1.68748,1,good,"[20412,42518,57692,68375,111757,122460,130418,136546,173787,173676,173682,181149,181152,]"
661,57425,174|0|107|0|0,29,2,7,8,0,0,18.1249,13,1.39422,1.28303,1.94584,-1.61128,0.285714,fake,"[20395,68433,140311,143691,191123,191139,193135,]"
660,57378,355|0|103|0|0,28,14,14,0,0,0,17.1492,29,0.59135,1.592,1.74531,-1.60138,1,good,"[20293,43108,57758,68428,68540,112442,122832,140312,144554,148078,189207,189224,192057,192066,]"
659,57186,8|0|27|0|0,29,16,16,1,0,0,30.3985,32,0.949953,1.12594,0.549201,-1.64014,1,good,"[20187,42462,42974,57670,68377,111759,122615,122471,130429,136551,136520,173601,173604,181115,181049,181051,]"
658,57125,689|0|18|0|0,27,15,15,0,0,0,13.5537,31,0.437215,1.50978,0.630272,-1.68867,1,good,"[20413,42521,43034,57694,68383,68496,112354,122779,130595,136751,174125,173983,173989,181563,181565,]"
657,56998,146|0|24|0|0,25,13,13,0,0,0,22.3528,24,0.931366,1.4942,0.14425,-1.63384,1,good,"[20017,57675,68366,111739,122595,130504,130419,136547,173700,173704,181168,181171,181102,]"
656,56993,459|0|138|0|0,25,13,13,0,0,0,24.5866,27,0.910614,1.24616,0.705693,-1.68128,1,good,"[20123,42502,43010,57684,68493,112348,122777,130670,136749,174117,174122,181656,181660,]"
655,56662,314|0|157|0|0,25,11,11,0,0,0,14.6622,27,0.543045,3.09776,2.36669,-1.61002,1,good,"[20605,42734,74200,77269,79799,142362,145796,145835,150652,153930,157720,]"
654,56329,162|0|39|0|0,26,11,11,0,0,0,34.4347,28,1.22981,1.04045,2.42694,-1.60414,1,good,"[19484,42730,72135,77259,79787,81802,142396,145826,149344,153953,156839,]"
653,56070,332|0|227|0|0,25,12,12,0,0,0,29.5236,32,0.922614,1.18496,2.5291,-1.59738,1,good,"[19502,42758,72156,75527,77272,79802,81816,83376,145837,149355,153931,156844,]"
652,56051,530|0|84|0|0,25,11,11,0,0,0,17.4129,29,0.600446,2.54495,2.56055,-1.61358,1,good,"[19565,72192,75554,78366,79823,81840,83397,145808,149326,152697,156799,]"
651,56021,191|0|30|0|0,18,7,8,0,0,0,16.8395,23,0.73215,1.01708,2.77179,-1.66882,0.875,good,"[19491,72143,75518,78345,81809,83366,84476,149335,]"
650,55995,501|0|10|0|0,25,13,13,0,0,0,29.4691,36,0.818586,1.08229,2.92291,-1.71156,1,good,"[19523,72096,72183,75549,78361,81780,83338,84459,85122,85103,149322,152695,155735,]"
649,55934,159|0|139|0|0,23,10,10,0,0,0,31.7017,26,1.21929,1.23032,2.50177,-1.60816,1,good,"[19543,72134,75510,79785,81801,83359,145785,149306,153902,156786,]"
648,55892,192|0|58|0|0,22,10,10,0,0,0,19.813,28,0.707608,1.62164,2.8897,-1.64391,1,good,"[19573,72144,75519,78346,80662,83367,84477,85111,152677,155718,]"
647,55827,577|0|17|0|0,23,10,11,0,0,0,25.0825,30,0.836083,1.51742,2.79879,-1.57176,0.909091,good,"[19529,72198,75557,78368,79831,81846,83399,84491,149330,152699,155742,]"
646,55568,493|0|71|0|0,27,12,12,0,0,0,15.1361,30,0.504536,1.1515,2.36485,-1.65325,1,good,"[20637,42257,42739,74173,77241,79766,142340,145765,150628,153909,157693,156748,]"
645,55470,600|0|20|0|0,26,13,13,0,0,0,18.05,27,0.668518,1.11311,1.10284,-1.67741,1,good,"[20383,42567,43085,57734,68412,112387,122789,130683,136817,174146,174150,184687,184693,]"
644,55322,365|0|139|0|0,27,14,14,0,0,0,32.9118,32,1.02849,1.36977,1.17814,-1.61454,1,good,"[20088,43001,57705,57921,68386,68501,111794,122627,130528,130443,136609,136565,184655,184649,]"
643,55311,162|0|40|0|0,29,14,14,0,0,0,26.9552,31,0.869524,1.7071,2.02324,-1.61502,1,good,"[20582,42700,57592,57794,74190,112472,111877,139007,143626,147085,151527,154816,193080,193087,]"
642,55296,268|0|37|0|0,27,15,15,0,0,0,16.64,32,0.519999,1.38127,0.676349,-1.61226,1,good,"[20247,42986,57699,57917,68380,68486,111779,122617,130513,136600,136552,173726,173729,181194,181197,]"
641,55224,681|0|13|0|0,26,14,14,0,0,0,12.18,26,0.468461,2.31746,0.214826,-1.62803,1,good,"[20410,43032,57910,68495,112353,122768,130664,136742,174094,174102,173965,173969,181553,181554,]"
640,55218,191|0|28|0|0,25,11,11,1,0,0,26.4607,29,0.912438,1.23262,2.63902,-1.63557,1,good,"[19490,42755,72142,75517,79793,81808,83365,145831,149350,152716,156811,]"
639,55159,486|0|55|0|0,26,14,14,0,0,0,28.2245,26,1.08556,1.15328,0.362555,-1.63308,1,good,"[20128,43012,57902,68481,112349,122765,130662,136803,174225,174227,174105,174109,181725,181730,]"
638,55142,7|0|4|0|0,24,11,11,0,0,0,7.88372,29,0.271853,1.37215,2.74837,-1.59211,1,good,"[20559,42749,72122,75501,79774,81792,83350,145776,149300,152670,155713,]"
637,54948,41|0|104|0|0,25,12,12,0,0,0,13.7689,24,0.573706,1.57138,1.42572,-1.57369,1,good,"[20199,43042,57933,68415,112393,122642,130538,141100,185492,185500,188158,188168,]"
636,54892,430|0|117|0|0,30,2,7,8,0,0,25.7935,12,2.14946,6.12481,1.98827,-1.61663,0.285714,fake,"[20173,112453,138996,148056,191096,193120,193102,]"
635,54885,678|0|67|0|0,27,4,7,7,0,0,32.09,10,3.209,1.03846,1.54125,-1.57803,0.571429,good,"[19936,122954,185549,185563,185583,185572,188230,]"
634,54829,333|0|25|0|0,27,7,9,5,0,0,18.4114,22,0.836883,1.07821,1.51078,-1.75861,0.777778,good,"[18891,20077,42491,57512,68084,111552,122181,130271,188141,]"
633,54780,20|0|43|0|0,25,12,12,0,0,0,26.2383,25,1.04953,1.04653,1.03811,-1.55734,1,good,"[20192,42976,57913,68497,112377,122626,130520,136605,136559,173740,173742,184650,]"
632,54715,390|0|16|0|0,27,11,11,3,0,0,37.1004,31,1.19679,1.26523,2.53684,-1.74905,1,good,"[18316,19512,42273,72086,75475,77228,79758,81773,83331,153856,156744,]"
631,54638,195|0|122|0|0,28,14,14,1,0,0,21.4772,29,0.740592,1.07428,1.04813,-1.73667,1,good,"[19041,20232,42534,57493,68267,111789,111533,122490,130344,136477,173519,184633,184628,184623,]"
630,54621,159|0|70|0|0,25,13,13,0,0,0,26.0807,30,0.869357,2.56676,1.27022,-1.76068,1,good,"[19382,20579,42583,57342,57549,68202,68311,111829,122645,130536,185493,186342,186353,]"
629,54542,274|0|94|0|0,27,15,15,0,0,0,17.5906,32,0.549707,1.03515,0.089494,-1.72311,1,good,"[19065,20253,42480,57470,57677,68253,111763,111506,122466,130329,136464,173467,173469,180934,180939,]"
628,54453,364|0|78|0|0,26,14,14,0,0,0,30.5572,29,1.0537,1.63211,0.632314,-1.74052,1,good,"[19110,20301,42551,57703,68385,111783,122624,130594,130514,136685,173981,173987,181488,181490,]"
627,54314,274|0|86|0|0,25,13,13,0,0,0,26.4715,27,0.980426,1.50619,-0.642203,-1.72042,1,good,"[19063,20252,42478,57661,68361,111978,122731,130631,136714,174026,174031,181588,181590,]"
626,54309,567|0|17|0|0,26,13,13,0,0,0,50.6858,32,1.58393,1.62916,2.3028,-1.71928,1,good,"[19445,20650,42259,74178,77248,79771,139028,142380,145810,150665,150631,153942,157709,]"
625,54295,383|0|14|0|0,23,10,10,0,0,0,28.1485,24,1.17286,1.88103,2.31665,-1.69216,1,good,"[20494,42207,74161,77227,138978,142333,145757,150620,153908,157690,]"
624,54134,314|0|4|0|0,27,14,14,0,0,0,12.2136,29,0.42116,2.36756,1.20071,-1.68904,1,good,"[20471,42545,43058,57718,68290,112399,111811,122637,130603,136698,183990,183976,186377,186368,]"
623,54111,332|0|195|0|0,28,15,15,0,0,0,35.3689,32,1.10528,2.19229,1.3289,-1.68563,1,good,"[20483,42604,43103,57557,68302,68422,112418,111834,122805,122650,130611,185532,185517,188189,188179,]"
622,54050,338|0|49|0|0,26,13,13,0,0,0,21.1632,32,0.661349,1.76283,2.24967,-1.65504,1,good,"[20615,42251,42736,74157,77221,79751,139015,142364,145799,145754,150617,153906,157687,]"
621,54036,664|0|65|0|0,25,11,11,2,0,0,27.615,24,1.15062,1.6559,-0.75611,-1.6755,1,good,"[20398,42517,43030,68363,68476,112579,122882,130634,174028,181584,181586,]"
620,53940,530|0|7|0|0,26,13,13,0,0,0,28.0788,34,0.825847,1.80777,2.65968,-1.7927,1,good,"[18386,19574,72101,75486,78327,81784,83340,84461,149289,152662,155736,155707,156798,]"
619,53490,598|0|2|0|0,21,10,10,0,0,0,16.4932,22,0.749689,2.21821,-0.989756,-1.61576,1,good,"[20159,42965,57865,68458,112549,122869,130719,136769,174072,174075,]"
618,53405,513|0|216|0|0,25,13,13,0,0,0,27.2023,27,1.00749,1.01693,-0.742781,-1.74627,1,good,"[19148,20352,42454,57668,68355,111966,122734,130633,136775,174159,174164,181670,181675,]"
